id_cliente,nome_completo,cpf,data_nascimento,idade,genero,estado_civil,profissao,faixa_renda,email_principal,email_alternativo,telefone_celular,telefone_fixo,logradouro,numero,complemento,bairro,cidade,estado_uf,cep,pais,tipo_residencia,data_cadastro,origem_cadastro,codigo_indicacao_usado,cupom_desconto,plano_assinatura,valor_plano,ciclo_faturamento,status,data_ultimo_pagamento,metodo_pagamento,bandeira_cartao,ultimos_4_digitos_cartao,validade_cartao,chave_pix_tipo,dias_atraso,meses_como_cliente,total_pago_R$,qtd_perfis_criados,qtd_telas_contratadas,dispositivo_principal,dispositivos_cadastrados,idioma_preferido,legenda_preferida,controle_parental_ativo,aceitou_termos_lgpd,aceitou_marketing_email,aceitou_marketing_sms,aceitou_cookies,ultimo_acesso,ip_ultimo_acesso,motivo_cancelamento,avaliacao_plataforma_1_a_5
CLI-1396,Flávia Barbosa Martins,626.238.420-31,23/09/1982,43,Feminino,União Estável,Desenvolvedor,R$2k a R$4k,flávia.barbosa.martins10@hotmail.com,,(92) 93992-5856,,Rua Rio Negro,2347,Fundos,Adrianópolis,Parintins,AM,27679-570,Brasil,Apartamento,2023-05-19,Site,,,Padrão,34.9,Mensal,Ativo,2026-04-12,Cartão de Crédito,Elo,8404,11/28,,0,35,1120.11,1,2,Smart TV,"Celular Android, iPhone, Notebook",Português,Inglês,Não,Sim,Sim,Não,Sim,2026-04-29 01:00,147.86.186.176,,1
CLI-1397,Gustavo Melo Melo,913.473.729-15,05/09/1959,66,Feminino,Viúvo(a),Desenvolvedor,R$2k a R$4k,gustavo.melo.melo25@gmail.com,gustavo67@outlook.com,(21) 93534-1333,(21) 3346-3124,Alameda das Palmeiras,2291,,Ponta Negra,Rio de Janeiro,RJ,34652-610,Brasil,Casa,2023-03-08,Site,,BLACK50,Padrão,34.9,Mensal,Ativo,2026-04-27,Boleto,,,,,0,38,1250.53,4,2,Tablet,Tablet,Português,Português,Não,Sim,Não,Não,Sim,2026-04-28 01:00,119.160.145.209,,1
CLI-1398,Simone Dias Cavalcanti,286.205.881-44,15/07/2005,20,Masculino,Divorciado(a),Estudante,R$2k a R$4k,simone.dias.cavalcanti57@gmail.com,simone34@outlook.com,(31) 92698-3835,,Av. Constantino Nery,926,Apto 101,Copacabana,Belo Horizonte,MG,31087-747,Brasil,Apartamento,2024-08-02,App Android,,,Básico,19.9,Mensal,Ativo,2026-04-13,Cartão de Crédito,Visa,8244,07/29,,0,21,405.68,4,1,Celular Android,"Fire Stick, Notebook, Console Xbox, Tablet",Português,Desativada,Não,Sim,Não,Não,Sim,2026-04-28 18:00,124.127.167.50,,2
CLI-1399,Fernanda Almeida Pereira,643.200.442-90,15/01/1987,38,Masculino,Viúvo(a),Vendedor,R$2k a R$4k,fernanda.almeida.pereira51@hotmail.com,,(21) 91089-9024,,Av. Djalma Batista,1913,,Savassi,Rio de Janeiro,RJ,35220-367,Brasil,Casa,2024-09-09,Site,,,Básico,19.9,Mensal,Ativo,2026-04-30,PayPal,,,,,0,19,349.95,2,1,Smart TV,"Console PS5, Notebook, Smart TV",Inglês,Português,Não,Sim,Sim,Sim,Sim,2026-04-27 15:00,175.3.139.153,,4
CLI-1400,Rafael Araujo Rodrigues,307.849.331-19,15/07/2004,21,Masculino,Divorciado(a),Enfermeiro,Acima de R$10k,rafael.araujo.rodrigues92@gmail.com,rafael98@outlook.com,(92) 94981-4698,(92) 3446-7076,Rua 10 de Julho,388,Fundos,Adrianópolis,Manaus,AM,48443-818,Brasil,Casa,2025-03-09,App Android,IND2155,,Premium,49.9,Mensal,Inadimplente,2026-03-22,PIX,,,,Chave Aleatória,40,13,588.48,5,4,Celular Android,Tablet,Português,Desativada,Não,Sim,Sim,Não,Não,2026-04-29 00:00,196.50.254.88,,1
CLI-1401,Thiago Oliveira Costa,846.727.971-35,04/03/2003,22,Masculino,Viúvo(a),Enfermeiro,R$7k a R$10k,thiago.oliveira.costa52@gmail.com,thiago99@outlook.com,(71) 93955-2743,,Rua Amazonas,2319,Casa,Ponta Negra,Salvador,BA,22793-108,Brasil,Apartamento,2022-01-03,App iOS,,BEMVINDO10,Básico,19.9,Mensal,Ativo,2026-04-24,Débito em Conta,,9774,12/28,,0,52,1010.57,4,1,Fire Stick,Celular Android,Português,Desativada,Não,Sim,Não,Não,Sim,2026-04-28 20:00,143.200.101.73,,3
CLI-1402,Renata Lima Almeida,719.677.603-23,29/11/1977,48,Feminino,Divorciado(a),Desenvolvedor,R$2k a R$4k,renata.lima.almeida7@gmail.com,renata70@outlook.com,(91) 93068-4250,,Rua Rio Negro,2000,,Alvorada,Belém,PA,60924-923,Brasil,Apartamento,2023-12-14,Site,,,Premium,49.9,Mensal,Ativo,2026-04-30,Boleto,,,,,0,28,1230.6,3,4,Console Xbox,"Fire Stick, Smart TV",Português,Português,Não,Sim,Sim,Não,Sim,2026-04-27 03:00,104.9.91.240,,4
CLI-1403,Vanessa Melo Martins,124.140.480-26,24/08/1999,26,Masculino,Solteiro(a),Vendedor,Acima de R$10k,vanessa.melo.martins19@gmail.com,,(62) 98458-9784,(62) 4289-3491,Rua Belo Horizonte,786,,Ponta Negra,Goiânia,GO,89268-249,Brasil,Apartamento,2023-05-16,App Android,IND1379,BLACK50,Básico,19.9,Mensal,Ativo,2026-04-30,PayPal,,,,,0,36,667.54,1,1,Smart TV,"Console PS5, Notebook",Inglês,Português,Não,Sim,Não,Sim,Sim,2026-04-29 18:00,186.214.245.175,,4
CLI-1404,Leticia Melo Araujo,749.176.333-48,29/08/1977,48,Feminino,União Estável,Desenvolvedor,R$4k a R$7k,leticia.melo.araujo96@hotmail.com,,(62) 91360-7810,,Rua 10 de Julho,148,Fundos,Centro Sul,Goiânia,GO,51300-487,Brasil,Apartamento,2022-08-26,App iOS,,BLACK50,Básico,19.9,Anual,Ativo,2026-04-01,Cartão de Crédito,Mastercard,5255,04/30,,0,44,792.45,3,1,Console Xbox,"Celular Android, Smart TV, Fire Stick, Console PS5",Português,Português,Sim,Sim,Sim,Não,Sim,2026-04-30 08:00,109.63.195.98,,1
CLI-1405,Marcelo Dias Costa,488.140.478-37,17/05/1985,40,Feminino,Solteiro(a),Autônomo,R$4k a R$7k,marcelo.dias.costa18@hotmail.com,,(85) 94700-4814,(85) 3046-2807,Rua Barão de Melgaço,84,,Jardins,Fortaleza,CE,21939-345,Brasil,Apartamento,2022-11-30,App Android,IND9526,STREAM20,Básico,19.9,Anual,Inativo,2026-03-31,PayPal,,,,,0,41,703.16,2,1,Fire Stick,iPhone,Português,Desativada,Sim,Sim,Sim,Sim,Sim,2026-04-03 00:00,158.143.91.190,Falta de tempo,4
CLI-1406,Thiago Dias Pereira,430.865.448-91,25/02/2006,19,Feminino,Divorciado(a),Professor,Até R$2k,thiago.dias.pereira91@gmail.com,thiago76@outlook.com,(61) 92099-5507,,Av. Constantino Nery,343,,Compensa,Brasília,DF,58730-751,Brasil,Apartamento,2023-08-21,Site,IND7646,BEMVINDO10,Padrão,34.9,Mensal,Ativo,2026-04-21,Boleto,,,,,0,32,1017.2,5,2,iPhone,"Notebook, Console Xbox",Português,Inglês,Não,Sim,Não,Não,Sim,2026-04-30 01:00,187.244.153.181,,5
CLI-1407,Gustavo Gomes Melo,189.598.728-29,11/06/1971,54,Feminino,Casado(a),Designer,Acima de R$10k,gustavo.gomes.melo43@hotmail.com,,(81) 92043-5262,,Alameda das Palmeiras,1759,,Centro Sul,Recife,PE,29650-788,Brasil,Apartamento,2022-04-27,App Android,,,Básico,19.9,Anual,Ativo,2026-05-01,Débito em Conta,,8843,09/31,,0,48,858.78,3,1,Smart TV,"Notebook, Fire Stick, Tablet, iPhone",Português,Desativada,Não,Sim,Sim,Sim,Sim,2026-04-29 08:00,188.218.229.86,,5
CLI-1408,Bruno Cunha Barbosa,514.475.290-60,19/06/1984,41,Masculino,União Estável,Professor,R$7k a R$10k,bruno.cunha.barbosa39@hotmail.com,bruno35@outlook.com,(61) 95903-5563,,Rua 10 de Julho,1264,,Cidade Nova,Brasília,DF,56057-126,Brasil,Apartamento,2023-04-11,Site,,,Básico,19.9,Mensal,Ativo,2026-04-04,PIX,,,,Email,0,37,709.07,3,1,Chromecast,Tablet,Português,Inglês,Não,Sim,Não,Não,Sim,2026-04-28 03:00,182.218.221.13,,2
CLI-1409,Enzo Ribeiro Freitas,166.475.265-17,24/12/1959,66,Feminino,União Estável,CLT,R$7k a R$10k,enzo.ribeiro.freitas59@hotmail.com,enzo71@outlook.com,(81) 99567-5660,(81) 3519-3593,Rua 10 de Julho,2412,,Alvorada,Recife,PE,27682-309,Brasil,Casa,2022-01-23,Smart TV,,BLACK50,Padrão,34.9,Mensal,Inadimplente,2026-04-23,Boleto,,,,,8,51,1659.33,5,2,iPhone,"Chromecast, Console Xbox, iPhone, Tablet",Português,Inglês,Não,Sim,Não,Sim,Sim,2026-04-23 00:00,131.240.180.214,,4
CLI-1410,Thiago Costa Barbosa,246.869.627-91,25/06/2007,18,Masculino,Casado(a),Designer,R$4k a R$7k,thiago.costa.barbosa27@gmail.com,,(27) 96600-4043,(27) 3665-4139,Av. Constantino Nery,1208,,Centro,Vitória,ES,24662-184,Brasil,Apartamento,2024-07-23,App iOS,IND4455,AMIGO15,Padrão,34.9,Mensal,Ativo,2026-04-26,Boleto,,,,,0,21,715.15,5,2,Fire Stick,"Console PS5, Console Xbox, Fire Stick, iPhone",Português,Inglês,Sim,Sim,Sim,Não,Sim,2026-04-29 17:00,116.90.117.47,,4
CLI-1411,Vanessa Oliveira Lopes,992.361.932-76,11/01/1964,62,Masculino,Casado(a),CLT,R$7k a R$10k,vanessa.oliveira.lopes85@gmail.com,vanessa91@outlook.com,(62) 99385-5640,(62) 4463-8606,Av. Constantino Nery,2019,,Compensa,Goiânia,GO,77367-893,Brasil,Casa,2024-01-27,App Android,,BLACK50,Padrão,34.9,Mensal,Ativo,2026-04-28,PIX,,,,Email,0,27,931.57,1,2,Console PS5,"Smart TV, Console PS5",Português,Português,Não,Sim,Não,Não,Sim,2026-04-30 20:00,176.12.179.72,,1
CLI-1412,Larissa Martins Gomes,942.128.389-52,05/07/1998,27,Feminino,União Estável,Estudante,Até R$2k,larissa.martins.gomes3@gmail.com,,(62) 93962-3705,(62) 4807-4384,Av. Getúlio Vargas,1725,Fundos,Flores,Goiânia,GO,99353-195,Brasil,Apartamento,2023-01-02,App iOS,,AMIGO15,Básico,19.9,Anual,Inativo,2026-03-02,Cartão de Crédito,Visa,9445,03/27,,0,40,332.35,3,1,Notebook,Chromecast,Português,Desativada,Não,Sim,Não,Não,Sim,2026-03-10 00:00,137.28.210.77,Falta de tempo,2
CLI-1413,Felipe Silva Santos,935.207.159-16,16/01/1969,56,Masculino,União Estável,Designer,R$4k a R$7k,felipe.silva.santos86@hotmail.com,,(41) 98905-9648,,Av. Getúlio Vargas,1311,Bloco B,Centro,Curitiba,PR,13327-128,Brasil,Casa,2022-12-14,Smart TV,,,Padrão,34.9,Mensal,Ativo,2026-04-07,PIX,,,,Email,0,41,1218.35,4,2,Console PS5,"Fire Stick, Celular Android, Chromecast, Notebook",Inglês,Português,Sim,Sim,Sim,Não,Sim,2026-04-27 13:00,148.152.99.254,,2
CLI-1414,Isabela Lopes Mendes,709.378.856-55,28/12/2004,21,Masculino,Viúvo(a),Aposentado,Acima de R$10k,isabela.lopes.mendes59@gmail.com,isabela12@outlook.com,(61) 99224-2176,,Rua Belo Horizonte,1417,,Alvorada,Brasília,DF,13734-653,Brasil,Apartamento,2023-10-18,App iOS,,STREAM20,Padrão,34.9,Mensal,Ativo,2026-04-29,PIX,,,,Email,0,30,949.32,4,2,Fire Stick,"Celular Android, Notebook",Português,Inglês,Não,Sim,Não,Sim,Sim,2026-04-28 20:00,127.234.226.1,,4
CLI-1415,Rafael Martins Soares,393.895.588-19,19/07/1996,29,Feminino,União Estável,Enfermeiro,Acima de R$10k,rafael.martins.soares20@gmail.com,rafael97@outlook.com,(91) 96663-5119,,Rua Barão de Melgaço,657,Fundos,Centro,Belém,PA,32509-220,Brasil,Casa,2023-05-03,App iOS,,BEMVINDO10,Padrão,34.9,Mensal,Ativo,2026-04-21,PayPal,,,,,0,36,1194.5,3,2,Fire Stick,"Fire Stick, Notebook, Tablet",Espanhol,Inglês,Não,Sim,Sim,Não,Sim,2026-04-28 09:00,141.252.23.57,,2
CLI-1416,Vanessa Cavalcanti Soares,936.254.381-20,14/06/1977,48,Feminino,Viúvo(a),Autônomo,R$2k a R$4k,vanessa.cavalcanti.soares98@gmail.com,vanessa25@outlook.com,(62) 96000-7882,,Av. Paulista,11,Apto 101,Copacabana,Goiânia,GO,30749-199,Brasil,Casa,2024-06-12,App Android,,STREAM20,Padrão,34.9,Mensal,Ativo,2026-04-27,Cartão de Crédito,Mastercard,2299,06/27,,0,22,699.3,2,2,Tablet,"Smart TV, Console Xbox",Português,Português,Sim,Sim,Sim,Sim,Sim,2026-04-27 22:00,104.173.111.224,,1
CLI-1417,Renata Melo Gomes,399.377.432-52,22/08/1999,26,Feminino,Divorciado(a),Vendedor,Acima de R$10k,renata.melo.gomes11@gmail.com,,(62) 96307-6871,,Rua Amazonas,674,Casa,Copacabana,Goiânia,GO,18317-635,Brasil,Casa,2025-02-14,App Android,,,Padrão,34.9,Mensal,Inadimplente,2026-03-29,PIX,,,,Telefone,33,14,472.21,4,2,iPhone,"iPhone, Chromecast, Fire Stick, Tablet",Português,Português,Não,Sim,Não,Não,Sim,2026-04-13 00:00,184.57.140.211,,4
CLI-1418,Diego Souza Soares,382.178.965-26,02/03/1963,62,Feminino,Divorciado(a),Vendedor,R$7k a R$10k,diego.souza.soares16@gmail.com,diego20@outlook.com,(11) 95594-6267,(11) 4514-4516,Av. Getúlio Vargas,715,Bloco B,Alvorada,São Paulo,SP,26864-610,Brasil,Casa,2023-05-20,Site,,,Padrão,34.9,Mensal,Ativo,2026-04-22,PayPal,,,,,0,35,1109.59,5,2,Chromecast,"Smart TV, Console PS5, Console Xbox, Notebook",Português,Português,Não,Sim,Sim,Não,Sim,2026-04-27 23:00,101.11.15.200,,5
CLI-1419,Pedro Araujo Santos,131.603.539-27,11/10/1957,68,Masculino,Casado(a),Enfermeiro,R$2k a R$4k,pedro.araujo.santos97@gmail.com,,(91) 98569-8973,,Rua Amazonas,872,Fundos,Jardins,Belém,PA,29792-551,Brasil,Apartamento,2022-03-25,App Android,,AMIGO15,Família,59.9,Mensal,Ativo,2026-04-16,PIX,,,,CPF,0,49,2781.35,1,5,Console PS5,"Smart TV, Console PS5",Português,Desativada,Sim,Sim,Sim,Não,Sim,2026-04-28 12:00,106.3.212.172,,4
CLI-1420,Leticia Fernandes Santos,949.729.121-86,17/01/1978,47,Masculino,União Estável,Desenvolvedor,R$2k a R$4k,leticia.fernandes.santos93@gmail.com,,(27) 96184-4022,(27) 3028-7273,Av. Paulista,2021,,Adrianópolis,Vitória,ES,90888-898,Brasil,Apartamento,2024-05-26,App Android,,STREAM20,Premium,49.9,Mensal,Ativo,2026-04-03,PayPal,,,,,0,23,999.17,4,4,Tablet,"Celular Android, Console Xbox, iPhone, Notebook",Português,Português,Não,Sim,Não,Não,Sim,2026-04-30 17:00,199.141.66.252,,1
CLI-1421,Aline Nascimento Santos,185.950.439-41,06/12/1970,55,Feminino,Casado(a),Empresário,R$2k a R$4k,aline.nascimento.santos35@gmail.com,,(11) 96926-1168,(11) 3333-7475,Rua Belo Horizonte,1550,,Adrianópolis,São Paulo,SP,66768-813,Brasil,Apartamento,2022-07-24,Site,,,Padrão,34.9,Mensal,Ativo,2026-04-20,PayPal,,,,,0,45,1438.13,5,2,Tablet,"iPhone, Smart TV, Console PS5, Console Xbox",Inglês,Desativada,Sim,Sim,Não,Sim,Sim,2026-04-28 06:00,143.82.152.251,,2
CLI-1422,Gabriel Cavalcanti Gomes,640.237.818-86,18/08/2001,24,Masculino,Viúvo(a),Estudante,R$4k a R$7k,gabriel.cavalcanti.gomes43@hotmail.com,,(31) 96506-9819,(31) 3689-4949,Travessa do Sol,1390,,Compensa,Belo Horizonte,MG,88012-271,Brasil,Casa,2023-08-26,App Android,,,Premium,49.9,Mensal,Inativo,2026-04-01,PIX,,,,Telefone,0,32,183.26,3,4,iPhone,"Celular Android, Smart TV, Tablet",Português,Inglês,Não,Sim,Sim,Não,Sim,2026-04-05 00:00,118.35.72.30,Preço alto,3
CLI-1423,Enzo Almeida Freitas,349.168.739-19,09/03/1962,63,Masculino,União Estável,Desenvolvedor,Acima de R$10k,enzo.almeida.freitas22@gmail.com,,(92) 91908-9619,,Rua Rio Negro,128,,Savassi,Manaus,AM,77976-224,Brasil,Casa,2024-01-25,Site,IND2920,STREAM20,Básico,19.9,Mensal,Inadimplente,2026-02-04,PIX,,,,Telefone,86,27,526.84,1,1,Fire Stick,"Notebook, Celular Android, Chromecast",Português,Português,Sim,Sim,Sim,Sim,Não,2026-04-11 00:00,144.142.18.241,,3
CLI-1424,Gabriel Pereira Martins,950.883.348-36,08/07/1979,46,Masculino,União Estável,Enfermeiro,Até R$2k,gabriel.pereira.martins12@gmail.com,,(41) 94926-1739,(41) 3570-8145,Av. Djalma Batista,1062,,Cidade Nova,Curitiba,PR,76700-929,Brasil,Casa,2022-09-23,App Android,IND7517,AMIGO15,Básico,19.9,Mensal,Inadimplente,2026-01-03,Débito em Conta,,1164,10/27,,118,43,764.7,5,1,Chromecast,"Chromecast, Tablet, Celular Android, Smart TV",Inglês,Português,Sim,Sim,Não,Não,Sim,2026-04-27 00:00,192.205.71.231,,4
CLI-1425,Aline Lima Lima,839.971.481-40,09/11/1973,52,Feminino,Casado(a),Autônomo,R$2k a R$4k,aline.lima.lima6@gmail.com,,(92) 93944-8948,(92) 4779-1007,Rua Rio Negro,968,Fundos,Boa Viagem,Manaus,AM,34467-330,Brasil,Apartamento,2022-08-26,App iOS,,,Padrão,34.9,Mensal,Ativo,2026-04-11,PayPal,,,,,0,44,1528.82,5,2,Console Xbox,"Console Xbox, Chromecast, Fire Stick",Português,Português,Não,Sim,Sim,Não,Sim,2026-04-28 07:00,176.163.220.134,,5
CLI-1426,Juliana Araujo Martins,627.813.731-19,10/03/1965,60,Masculino,Solteiro(a),Estudante,Acima de R$10k,juliana.araujo.martins83@gmail.com,juliana75@outlook.com,(41) 98717-9196,,Rua 10 de Julho,451,Bloco B,Alvorada,Curitiba,PR,74905-520,Brasil,Casa,2023-12-02,App Android,,,Premium,49.9,Mensal,Ativo,2026-04-18,Cartão de Crédito,Mastercard,5513,04/27,,0,29,1279.85,2,4,Chromecast,"Console PS5, iPhone, Celular Android",Português,Inglês,Não,Sim,Sim,Sim,Não,2026-04-28 23:00,129.74.209.143,,5
CLI-1427,Tatiane Santos Freitas,597.884.211-79,07/05/2001,24,Masculino,União Estável,Desenvolvedor,Até R$2k,tatiane.santos.freitas97@gmail.com,,(91) 98715-1339,,Av. Getúlio Vargas,339,,Moema,Belém,PA,72609-259,Brasil,Apartamento,2024-06-24,App Android,,STREAM20,Básico,19.9,Mensal,Ativo,2026-04-17,Boleto,,,,,0,22,422.98,2,1,Tablet,"Notebook, Console Xbox, Chromecast, Fire Stick",Português,Português,Não,Sim,Não,Sim,Sim,2026-04-30 00:00,141.21.159.24,,2
CLI-1428,Beatriz Ribeiro Silva,743.717.402-79,12/10/1978,47,Masculino,Divorciado(a),Empresário,Acima de R$10k,beatriz.ribeiro.silva61@gmail.com,,(51) 94557-5218,,Av. Constantino Nery,1932,,Cidade Nova,Porto Alegre,RS,52757-559,Brasil,Casa,2023-08-01,Smart TV,,BEMVINDO10,Padrão,34.9,Mensal,Ativo,2026-04-06,PayPal,,,,,0,33,1074.31,5,2,Console Xbox,"Smart TV, Tablet",Português,Inglês,Não,Sim,Sim,Sim,Não,2026-04-28 17:00,100.33.31.27,,2
CLI-1429,Valentina Almeida Costa,179.948.384-78,09/09/1962,63,Masculino,Divorciado(a),Empresário,Até R$2k,valentina.almeida.costa33@hotmail.com,,(92) 95230-5164,,Rua Barão de Melgaço,2089,,Jardins,Parintins,AM,82673-152,Brasil,Casa,2023-04-05,Site,,,Padrão,34.9,Mensal,Inativo,2026-03-16,PayPal,,,,,0,37,800.58,1,2,Notebook,"Console Xbox, Notebook, Console PS5, Fire Stick",Português,Inglês,Sim,Sim,Sim,Não,Sim,2026-03-25 00:00,106.85.87.47,Problemas financeiros,4
CLI-1430,Patricia Cavalcanti Costa,965.285.131-89,11/01/2007,18,Feminino,Solteiro(a),Estudante,Acima de R$10k,patricia.cavalcanti.costa34@gmail.com,,(21) 92417-6004,(21) 4341-1778,Rua Amazonas,2294,,Cidade Nova,Rio de Janeiro,RJ,48744-957,Brasil,Apartamento,2023-05-02,Site,,,Padrão,34.9,Mensal,Inadimplente,2026-03-05,Cartão de Crédito,Hipercard,6994,03/30,,57,36,1214.79,4,2,Chromecast,"Console PS5, Tablet, iPhone",Inglês,Desativada,Não,Sim,Não,Sim,Sim,2026-04-11 00:00,174.196.161.254,,4
CLI-1431,Valentina Santos Costa,587.957.708-51,14/06/1967,58,Masculino,União Estável,Vendedor,Acima de R$10k,valentina.santos.costa91@gmail.com,,(48) 92771-3405,,Rua Belo Horizonte,2197,Casa,Adrianópolis,Florianópolis,SC,52315-276,Brasil,Casa,2022-01-21,App iOS,,BEMVINDO10,Padrão,34.9,Mensal,Inadimplente,2026-01-08,PayPal,,,,,113,52,1613.62,1,2,Chromecast,iPhone,Português,Português,Sim,Sim,Sim,Não,Sim,2026-04-14 00:00,154.188.242.34,,1
CLI-1432,Rodrigo Oliveira Cunha,386.304.878-76,18/05/1953,72,Feminino,Casado(a),Aposentado,Acima de R$10k,rodrigo.oliveira.cunha85@gmail.com,rodrigo56@outlook.com,(62) 98875-2229,,Rua Belo Horizonte,506,Fundos,Cidade Nova,Goiânia,GO,52661-723,Brasil,Apartamento,2025-03-09,Site,,STREAM20,Padrão,34.9,Mensal,Ativo,2026-04-30,Débito em Conta,,9849,04/29,,0,13,437.49,1,2,Tablet,Smart TV,Português,Inglês,Não,Sim,Não,Não,Não,2026-04-28 20:00,108.86.244.186,,5
CLI-1433,Felipe Lima Oliveira,754.563.554-91,19/11/1967,58,Feminino,União Estável,Advogado,Acima de R$10k,felipe.lima.oliveira82@gmail.com,felipe94@outlook.com,(27) 94409-4841,,Av. Constantino Nery,894,Casa,Boa Viagem,Vitória,ES,62351-822,Brasil,Casa,2024-01-29,App Android,,,Básico,19.9,Mensal,Ativo,2026-04-22,Débito em Conta,,7785,05/29,,0,27,522.88,1,1,Celular Android,"Fire Stick, Console Xbox, Notebook",Português,Desativada,Não,Sim,Não,Não,Sim,2026-04-27 22:00,188.222.175.27,,2
CLI-1434,Flávia Araujo Almeida,244.633.480-39,01/07/1965,60,Feminino,Solteiro(a),Aposentado,R$4k a R$7k,flávia.araujo.almeida14@gmail.com,,(61) 97008-3324,,Rua 10 de Julho,763,,Ponta Negra,Brasília,DF,57934-442,Brasil,Casa,2024-09-02,App Android,,STREAM20,Básico,19.9,Mensal,Ativo,2026-04-02,PIX,,,,CPF,0,20,341.07,2,1,Chromecast,Tablet,Português,Desativada,Não,Sim,Sim,Não,Sim,2026-04-30 01:00,139.56.165.22,,4
CLI-1435,Flávia Pereira Rodrigues,206.279.381-70,19/08/2006,19,Feminino,Solteiro(a),Aposentado,Até R$2k,flávia.pereira.rodrigues64@gmail.com,,(41) 92396-9686,,Rua Rio Negro,1997,Casa,Boa Viagem,Curitiba,PR,71820-595,Brasil,Casa,2024-03-15,Site,,,Padrão,34.9,Mensal,Inadimplente,2026-01-08,Débito em Conta,,7934,02/30,,113,25,774.86,2,2,Chromecast,"Notebook, Celular Android, Smart TV",Português,Português,Sim,Sim,Sim,Não,Sim,2026-04-17 00:00,161.43.53.89,,1
CLI-1436,Beatriz Ribeiro Nascimento,276.167.162-69,18/08/1984,41,Masculino,Casado(a),Desenvolvedor,R$4k a R$7k,beatriz.ribeiro.nascimento97@hotmail.com,,(62) 94494-1639,,Rua 10 de Julho,1707,Bloco B,Boa Viagem,Goiânia,GO,94156-450,Brasil,Casa,2024-09-15,Site,,,Básico,19.9,Mensal,Ativo,2026-04-07,Boleto,,,,,0,19,332.16,3,1,Celular Android,Chromecast,Português,Português,Não,Sim,Não,Sim,Sim,2026-04-30 12:00,166.178.252.171,,4
CLI-1437,Marcelo Ribeiro Fernandes,116.323.526-84,16/06/1971,54,Masculino,Casado(a),Designer,R$2k a R$4k,marcelo.ribeiro.fernandes43@gmail.com,,(81) 92218-3654,,Rua 10 de Julho,1013,Fundos,Jardins,Recife,PE,46357-900,Brasil,Casa,2022-09-15,App iOS,,,Família,59.9,Mensal,Ativo,2026-04-08,PIX,,,,Telefone,0,44,2460.98,2,5,Notebook,"Celular Android, Console Xbox",Português,Desativada,Sim,Sim,Sim,Não,Sim,2026-04-29 11:00,124.22.98.39,,2
CLI-1438,Juliana Lima Soares,814.820.727-21,03/10/1985,40,Feminino,Solteiro(a),Empresário,R$2k a R$4k,juliana.lima.soares18@hotmail.com,,(85) 99086-3426,,Rua das Acácias,1347,Casa,Moema,Fortaleza,CE,83604-745,Brasil,Casa,2022-06-05,App iOS,,,Padrão,34.9,Mensal,Inativo,2026-03-14,PayPal,,,,,0,47,218.68,4,2,Celular Android,"Console PS5, Tablet, iPhone",Português,Inglês,Não,Sim,Sim,Não,Sim,2026-03-21 00:00,178.89.185.148,Preço alto,4
CLI-1439,Sofia Cunha Pereira,762.111.412-17,19/06/1986,39,Feminino,Solteiro(a),Enfermeiro,R$4k a R$7k,sofia.cunha.pereira58@hotmail.com,sofia63@outlook.com,(85) 97101-8289,(85) 4050-9829,Rua Belo Horizonte,1194,,Adrianópolis,Fortaleza,CE,48827-287,Brasil,Apartamento,2023-06-06,App iOS,,BLACK50,Padrão,34.9,Mensal,Inativo,2026-03-30,PayPal,,,,,0,35,1013.27,5,2,iPhone,Smart TV,Português,Desativada,Não,Sim,Não,Não,Sim,2026-04-14 00:00,162.52.8.120,Pouco conteúdo,4
CLI-1440,Larissa Dias Souza,580.147.323-84,02/04/1990,35,Masculino,Casado(a),Vendedor,R$2k a R$4k,larissa.dias.souza6@gmail.com,,(51) 98250-4136,,Av. Djalma Batista,1204,,Flores,Porto Alegre,RS,95793-911,Brasil,Casa,2023-09-01,App Android,IND4587,BLACK50,Padrão,34.9,Mensal,Ativo,2026-04-04,Boleto,,,,,0,32,1061.38,3,2,Fire Stick,"Fire Stick, Console Xbox, Chromecast",Português,Desativada,Não,Sim,Sim,Não,Sim,2026-04-27 02:00,187.60.88.244,,4
CLI-1441,Marcos Oliveira Silva,501.253.764-66,19/07/1971,54,Feminino,Casado(a),Designer,R$4k a R$7k,marcos.oliveira.silva15@gmail.com,,(51) 95521-2683,(51) 4361-5183,Rua Amazonas,2457,Fundos,Alvorada,Porto Alegre,RS,81071-324,Brasil,Casa,2023-01-19,App Android,,,Padrão,34.9,Mensal,Ativo,2026-05-06,Débito em Conta,,5842,02/30,,0,39,1199.04,4,2,Smart TV,"iPhone, Notebook, Smart TV, Chromecast",Inglês,Português,Não,Sim,Sim,Não,Sim,2026-04-30 03:00,165.19.92.116,,2
CLI-1442,Beatriz Soares Soares,547.636.267-57,26/06/1966,59,Feminino,Casado(a),Empresário,R$7k a R$10k,beatriz.soares.soares30@gmail.com,,(41) 98246-5355,,Rua Barão de Melgaço,201,Bloco B,Compensa,Curitiba,PR,74125-483,Brasil,Casa,2024-06-24,Indicação de amigo,,,Padrão,34.9,Mensal,Inadimplente,2026-02-25,PIX,,,,Telefone,65,22,706.84,2,2,Console Xbox,Fire Stick,Português,Português,Não,Sim,Não,Sim,Sim,2026-04-14 00:00,109.235.160.172,,4
